wikidata_scientist,wikidata_scientistWikipediaLink,wikidata_doctoralStudent,wikidata_doctoralStudentWikipediaLink,wikidata_fk,dbpedia_scientist,dbpedia_scientistLink,dbpedia_doctoralStudent,dbpedia_doctoralStudentLink,dbpedia_fk
http://www.wikidata.org/entity/Q951253,/wiki/Joseph_Keller,http://www.wikidata.org/entity/Q10554903,/wiki/George_C._Papanicolaou,/wiki/Joseph_Keller/wiki/George_C._Papanicolaou,http://dbpedia.org/resource/Joseph_Keller,/wiki/Joseph_Keller,http://dbpedia.org/resource/George_C._Papanicolaou,/wiki/George_C._Papanicolaou,/wiki/Joseph_Keller/wiki/George_C._Papanicolaou
http://www.wikidata.org/entity/Q16571,/wiki/Justus_von_Liebig,http://www.wikidata.org/entity/Q691234,/wiki/Carl_Schmidt_(chemist),/wiki/Justus_von_Liebig/wiki/Carl_Schmidt_(chemist),http://dbpedia.org/resource/Justus_von_Liebig,/wiki/Justus_von_Liebig,http://dbpedia.org/resource/Carl_Schmidt_(chemist),/wiki/Carl_Schmidt_(chemist),/wiki/Justus_von_Liebig/wiki/Carl_Schmidt_(chemist)
http://www.wikidata.org/entity/Q68536,/wiki/Karl_Stein_(mathematician),http://www.wikidata.org/entity/Q1516609,/wiki/Otto_Forster,/wiki/Karl_Stein_(mathematician)/wiki/Otto_Forster,http://dbpedia.org/resource/Karl_Stein_(mathematician),/wiki/Karl_Stein_(mathematician),http://dbpedia.org/resource/Otto_Forster,/wiki/Otto_Forster,/wiki/Karl_Stein_(mathematician)/wiki/Otto_Forster
http://www.wikidata.org/entity/Q384802,/wiki/Keith_Moffatt,http://www.wikidata.org/entity/Q15990253,/wiki/Renzo_L._Ricca,/wiki/Keith_Moffatt/wiki/Renzo_L._Ricca,http://dbpedia.org/resource/Keith_Moffatt,/wiki/Keith_Moffatt,http://dbpedia.org/resource/Renzo_L._Ricca,/wiki/Renzo_L._Ricca,/wiki/Keith_Moffatt/wiki/Renzo_L._Ricca
http://www.wikidata.org/entity/Q983325,/wiki/Renato_Caccioppoli,http://www.wikidata.org/entity/Q470471,/wiki/Guido_Stampacchia,/wiki/Renato_Caccioppoli/wiki/Guido_Stampacchia,http://dbpedia.org/resource/Renato_Caccioppoli,/wiki/Renato_Caccioppoli,http://dbpedia.org/resource/Guido_Stampacchia,/wiki/Guido_Stampacchia,/wiki/Renato_Caccioppoli/wiki/Guido_Stampacchia
http://www.wikidata.org/entity/Q455610,/wiki/Richard_Schoen,http://www.wikidata.org/entity/Q73431812,/wiki/Chikako_Mese,/wiki/Richard_Schoen/wiki/Chikako_Mese,http://dbpedia.org/resource/Richard_Schoen,/wiki/Richard_Schoen,http://dbpedia.org/resource/Chikako_Mese,/wiki/Chikako_Mese,/wiki/Richard_Schoen/wiki/Chikako_Mese
http://www.wikidata.org/entity/Q1357688,/wiki/Sidney_Coleman,http://www.wikidata.org/entity/Q7610194,/wiki/Stephen_Parke,/wiki/Sidney_Coleman/wiki/Stephen_Parke,http://dbpedia.org/resource/Sidney_Coleman,/wiki/Sidney_Coleman,http://dbpedia.org/resource/Stephen_Parke,/wiki/Stephen_Parke,/wiki/Sidney_Coleman/wiki/Stephen_Parke
http://www.wikidata.org/entity/Q720471,/wiki/Szolem_Mandelbrojt,http://www.wikidata.org/entity/Q1606401,/wiki/Yitzhak_Katznelson,/wiki/Szolem_Mandelbrojt/wiki/Yitzhak_Katznelson,http://dbpedia.org/resource/Szolem_Mandelbrojt,/wiki/Szolem_Mandelbrojt,http://dbpedia.org/resource/Yitzhak_Katznelson,/wiki/Yitzhak_Katznelson,/wiki/Szolem_Mandelbrojt/wiki/Yitzhak_Katznelson
http://www.wikidata.org/entity/Q736064,/wiki/E._H._Moore,http://www.wikidata.org/entity/Q1403868,/wiki/Derrick_Norman_Lehmer,/wiki/E._H._Moore/wiki/Derrick_Norman_Lehmer,http://dbpedia.org/resource/E._H._Moore,/wiki/E._H._Moore,http://dbpedia.org/resource/Derrick_Norman_Lehmer,/wiki/Derrick_Norman_Lehmer,/wiki/E._H._Moore/wiki/Derrick_Norman_Lehmer
http://www.wikidata.org/entity/Q707137,/wiki/Mikhail_Lavrentyev,http://www.wikidata.org/entity/Q246497,/wiki/Mstislav_Keldysh,/wiki/Mikhail_Lavrentyev/wiki/Mstislav_Keldysh,http://dbpedia.org/resource/Mikhail_Lavrentyev,/wiki/Mikhail_Lavrentyev,http://dbpedia.org/resource/Mstislav_Keldysh,/wiki/Mstislav_Keldysh,/wiki/Mikhail_Lavrentyev/wiki/Mstislav_Keldysh
http://www.wikidata.org/entity/Q23617409,/wiki/Shirley_Leon_Quimby,http://www.wikidata.org/entity/Q4799848,/wiki/Arthur_Nowick,/wiki/Shirley_Leon_Quimby/wiki/Arthur_Nowick,http://dbpedia.org/resource/Shirley_Leon_Quimby,/wiki/Shirley_Leon_Quimby,http://dbpedia.org/resource/Arthur_Nowick,/wiki/Arthur_Nowick,/wiki/Shirley_Leon_Quimby/wiki/Arthur_Nowick
http://www.wikidata.org/entity/Q41585,/wiki/David_Hilbert,http://www.wikidata.org/entity/Q87284,/wiki/Kurt_Grelling,/wiki/David_Hilbert/wiki/Kurt_Grelling,http://dbpedia.org/resource/David_Hilbert,/wiki/David_Hilbert,http://dbpedia.org/resource/Kurt_Grelling,/wiki/Kurt_Grelling,/wiki/David_Hilbert/wiki/Kurt_Grelling
http://www.wikidata.org/entity/Q62518,/wiki/Eilhard_Mitscherlich,http://www.wikidata.org/entity/Q44318,/wiki/Heinrich_Gustav_Magnus,/wiki/Eilhard_Mitscherlich/wiki/Heinrich_Gustav_Magnus,http://dbpedia.org/resource/Eilhard_Mitscherlich,/wiki/Eilhard_Mitscherlich,http://dbpedia.org/resource/Heinrich_Gustav_Magnus,/wiki/Heinrich_Gustav_Magnus,/wiki/Eilhard_Mitscherlich/wiki/Heinrich_Gustav_Magnus
http://www.wikidata.org/entity/Q1299413,/wiki/Eugene_Feenberg,http://www.wikidata.org/entity/Q700146,/wiki/Woo_Chia-wei,/wiki/Eugene_Feenberg/wiki/Woo_Chia-wei,http://dbpedia.org/resource/Eugene_Feenberg,/wiki/Eugene_Feenberg,http://dbpedia.org/resource/Woo_Chia-wei,/wiki/Woo_Chia-wei,/wiki/Eugene_Feenberg/wiki/Woo_Chia-wei
http://www.wikidata.org/entity/Q184337,/wiki/G._H._Hardy,http://www.wikidata.org/entity/Q3300281,/wiki/Harry_Pitt,/wiki/G._H._Hardy/wiki/Harry_Pitt,http://dbpedia.org/resource/G._H._Hardy,/wiki/G._H._Hardy,http://dbpedia.org/resource/Harry_Pitt,/wiki/Harry_Pitt,/wiki/G._H._Hardy/wiki/Harry_Pitt
http://www.wikidata.org/entity/Q1354655,/wiki/Graham_Ross_(physicist),http://www.wikidata.org/entity/Q60815,/wiki/Brian_Greene,/wiki/Graham_Ross_(physicist)/wiki/Brian_Greene,http://dbpedia.org/resource/Graham_Ross_(physicist),/wiki/Graham_Ross_(physicist),http://dbpedia.org/resource/Brian_Greene,/wiki/Brian_Greene,/wiki/Graham_Ross_(physicist)/wiki/Brian_Greene
http://www.wikidata.org/entity/Q722273,/wiki/Jacob_Wolfowitz,http://www.wikidata.org/entity/Q29016386,/wiki/Howard_Levene,/wiki/Jacob_Wolfowitz/wiki/Howard_Levene,http://dbpedia.org/resource/Jacob_Wolfowitz,/wiki/Jacob_Wolfowitz,http://dbpedia.org/resource/Howard_Levene,/wiki/Howard_Levene,/wiki/Jacob_Wolfowitz/wiki/Howard_Levene
http://www.wikidata.org/entity/Q61046,/wiki/Richard_Courant,http://www.wikidata.org/entity/Q215975,/wiki/Fritz_John,/wiki/Richard_Courant/wiki/Fritz_John,http://dbpedia.org/resource/Richard_Courant,/wiki/Richard_Courant,http://dbpedia.org/resource/Fritz_John,/wiki/Fritz_John,/wiki/Richard_Courant/wiki/Fritz_John
http://www.wikidata.org/entity/Q148109,/wiki/Subrahmanyan_Chandrasekhar,http://www.wikidata.org/entity/Q7038343,/wiki/Yousef_Sobouti,/wiki/Subrahmanyan_Chandrasekhar/wiki/Yousef_Sobouti,http://dbpedia.org/resource/Subrahmanyan_Chandrasekhar,/wiki/Subrahmanyan_Chandrasekhar,http://dbpedia.org/resource/Yousef_Sobouti,/wiki/Yousef_Sobouti,/wiki/Subrahmanyan_Chandrasekhar/wiki/Yousef_Sobouti
http://www.wikidata.org/entity/Q184433,/wiki/Andrew_Wiles,http://www.wikidata.org/entity/Q912029,/wiki/Brian_Conrad,/wiki/Andrew_Wiles/wiki/Brian_Conrad,http://dbpedia.org/resource/Andrew_Wiles,/wiki/Andrew_Wiles,http://dbpedia.org/resource/Brian_Conrad,/wiki/Brian_Conrad,/wiki/Andrew_Wiles/wiki/Brian_Conrad
http://www.wikidata.org/entity/Q369658,/wiki/Daniel_Quillen,http://www.wikidata.org/entity/Q7915656,/wiki/Varghese_Mathai,/wiki/Daniel_Quillen/wiki/Varghese_Mathai,http://dbpedia.org/resource/Daniel_Quillen,/wiki/Daniel_Quillen,http://dbpedia.org/resource/Varghese_Mathai,/wiki/Varghese_Mathai,/wiki/Daniel_Quillen/wiki/Varghese_Mathai
http://www.wikidata.org/entity/Q201513,/wiki/Edward_Witten,http://www.wikidata.org/entity/Q368407,/wiki/Shamit_Kachru,/wiki/Edward_Witten/wiki/Shamit_Kachru,http://dbpedia.org/resource/Edward_Witten,/wiki/Edward_Witten,http://dbpedia.org/resource/Shamit_Kachru,/wiki/Shamit_Kachru,/wiki/Edward_Witten/wiki/Shamit_Kachru
http://www.wikidata.org/entity/Q206005,/wiki/Henri_Lebesgue,http://www.wikidata.org/entity/Q726753,/wiki/Paul_Montel,/wiki/Henri_Lebesgue/wiki/Paul_Montel,http://dbpedia.org/resource/Henri_Lebesgue,/wiki/Henri_Lebesgue,http://dbpedia.org/resource/Paul_Montel,/wiki/Paul_Montel,/wiki/Henri_Lebesgue/wiki/Paul_Montel
http://www.wikidata.org/entity/Q6362166,/wiki/Kang_G._Shin,http://www.wikidata.org/entity/Q102353910,/wiki/Tarek_Abdelzaher,/wiki/Kang_G._Shin/wiki/Tarek_Abdelzaher,http://dbpedia.org/resource/Kang_G._Shin,/wiki/Kang_G._Shin,http://dbpedia.org/resource/Tarek_Abdelzaher,/wiki/Tarek_Abdelzaher,/wiki/Kang_G._Shin/wiki/Tarek_Abdelzaher
http://www.wikidata.org/entity/Q87451,/wiki/Martin_Nowak,http://www.wikidata.org/entity/Q5233944,/wiki/David_G._Rand,/wiki/Martin_Nowak/wiki/David_G._Rand,http://dbpedia.org/resource/Martin_Nowak,/wiki/Martin_Nowak,http://dbpedia.org/resource/David_G._Rand,/wiki/David_G._Rand,/wiki/Martin_Nowak/wiki/David_G._Rand
http://www.wikidata.org/entity/Q1385093,/wiki/Nick_Katz,http://www.wikidata.org/entity/Q2579982,/wiki/William_Messing,/wiki/Nick_Katz/wiki/William_Messing,http://dbpedia.org/resource/Nick_Katz,/wiki/Nick_Katz,http://dbpedia.org/resource/William_Messing,/wiki/William_Messing,/wiki/Nick_Katz/wiki/William_Messing
http://www.wikidata.org/entity/Q88041,/wiki/Nikolaus_Hofreiter,http://www.wikidata.org/entity/Q89133,/wiki/Leopold_Schmetterer,/wiki/Nikolaus_Hofreiter/wiki/Leopold_Schmetterer,http://dbpedia.org/resource/Nikolaus_Hofreiter,/wiki/Nikolaus_Hofreiter,http://dbpedia.org/resource/Leopold_Schmetterer,/wiki/Leopold_Schmetterer,/wiki/Nikolaus_Hofreiter/wiki/Leopold_Schmetterer
http://www.wikidata.org/entity/Q777234,/wiki/Albert_W._Tucker,http://www.wikidata.org/entity/Q1174507,/wiki/David_Gale,/wiki/Albert_W._Tucker/wiki/David_Gale,http://dbpedia.org/resource/Albert_W._Tucker,/wiki/Albert_W._Tucker,http://dbpedia.org/resource/David_Gale,/wiki/David_Gale,/wiki/Albert_W._Tucker/wiki/David_Gale
http://www.wikidata.org/entity/Q86374,/wiki/Andreas_von_Ettingshausen,http://www.wikidata.org/entity/Q3750556,/wiki/Francesco_Rossetti,/wiki/Andreas_von_Ettingshausen/wiki/Francesco_Rossetti,http://dbpedia.org/resource/Andreas_von_Ettingshausen,/wiki/Andreas_von_Ettingshausen,http://dbpedia.org/resource/Francesco_Rossetti,/wiki/Francesco_Rossetti,/wiki/Andreas_von_Ettingshausen/wiki/Francesco_Rossetti
http://www.wikidata.org/entity/Q893737,/wiki/Boris_Delaunay,http://www.wikidata.org/entity/Q1565305,/wiki/Isaak_Yaglom,/wiki/Boris_Delaunay/wiki/Isaak_Yaglom,http://dbpedia.org/resource/Boris_Delaunay,/wiki/Boris_Delaunay,http://dbpedia.org/resource/Isaak_Yaglom,/wiki/Isaak_Yaglom,/wiki/Boris_Delaunay/wiki/Isaak_Yaglom
http://www.wikidata.org/entity/Q87554,/wiki/Ernst_G._Straus,http://www.wikidata.org/entity/Q541206,/wiki/Aviezri_Fraenkel,/wiki/Ernst_G._Straus/wiki/Aviezri_Fraenkel,http://dbpedia.org/resource/Ernst_G._Straus,/wiki/Ernst_G._Straus,http://dbpedia.org/resource/Aviezri_Fraenkel,/wiki/Aviezri_Fraenkel,/wiki/Ernst_G._Straus/wiki/Aviezri_Fraenkel
http://www.wikidata.org/entity/Q951426,/wiki/Howard_Georgi,http://www.wikidata.org/entity/Q1173616,/wiki/David_B._Kaplan,/wiki/Howard_Georgi/wiki/David_B._Kaplan,http://dbpedia.org/resource/Howard_Georgi,/wiki/Howard_Georgi,http://dbpedia.org/resource/David_B._Kaplan,/wiki/David_B._Kaplan,/wiki/Howard_Georgi/wiki/David_B._Kaplan
http://www.wikidata.org/entity/Q93087,/wiki/Jacques_Stern,http://www.wikidata.org/entity/Q23876388,/wiki/David_Pointcheval,/wiki/Jacques_Stern/wiki/David_Pointcheval,http://dbpedia.org/resource/Jacques_Stern,/wiki/Jacques_Stern,http://dbpedia.org/resource/David_Pointcheval,/wiki/David_Pointcheval,/wiki/Jacques_Stern/wiki/David_Pointcheval
http://www.wikidata.org/entity/Q574589,/wiki/Jerrold_E._Marsden,http://www.wikidata.org/entity/Q14915850,/wiki/Tudor_Ratiu,/wiki/Jerrold_E._Marsden/wiki/Tudor_Ratiu,http://dbpedia.org/resource/Jerrold_E._Marsden,/wiki/Jerrold_E._Marsden,http://dbpedia.org/resource/Tudor_Ratiu,/wiki/Tudor_Ratiu,/wiki/Jerrold_E._Marsden/wiki/Tudor_Ratiu
http://www.wikidata.org/entity/Q76683,/wiki/Ludwig_Prandtl,http://www.wikidata.org/entity/Q123301,/wiki/Jakob_Ackeret,/wiki/Ludwig_Prandtl/wiki/Jakob_Ackeret,http://dbpedia.org/resource/Ludwig_Prandtl,/wiki/Ludwig_Prandtl,http://dbpedia.org/resource/Jakob_Ackeret,/wiki/Jakob_Ackeret,/wiki/Ludwig_Prandtl/wiki/Jakob_Ackeret
http://www.wikidata.org/entity/Q370085,/wiki/Paul_Halmos,http://www.wikidata.org/entity/Q16151988,/wiki/V._S._Sunder,/wiki/Paul_Halmos/wiki/V._S._Sunder,http://dbpedia.org/resource/Paul_Halmos,/wiki/Paul_Halmos,http://dbpedia.org/resource/V._S._Sunder,/wiki/V._S._Sunder,/wiki/Paul_Halmos/wiki/V._S._Sunder
http://www.wikidata.org/entity/Q7599544,/wiki/Stanley_Corrsin,http://www.wikidata.org/entity/Q3528841,/wiki/John_L._Lumley,/wiki/Stanley_Corrsin/wiki/John_L._Lumley,http://dbpedia.org/resource/Stanley_Corrsin,/wiki/Stanley_Corrsin,http://dbpedia.org/resource/John_L._Lumley,/wiki/John_L._Lumley,/wiki/Stanley_Corrsin/wiki/John_L._Lumley
http://www.wikidata.org/entity/Q62081384,/wiki/Susan_M._Kauzlarich,http://www.wikidata.org/entity/Q55742349,/wiki/Stephanie_Brock,/wiki/Susan_M._Kauzlarich/wiki/Stephanie_Brock,http://dbpedia.org/resource/Susan_M._Kauzlarich,/wiki/Susan_M._Kauzlarich,http://dbpedia.org/resource/Stephanie_Brock,/wiki/Stephanie_Brock,/wiki/Susan_M._Kauzlarich/wiki/Stephanie_Brock
http://www.wikidata.org/entity/Q183679,/wiki/Tsung-Dao_Lee,http://www.wikidata.org/entity/Q50684369,/wiki/Richard_M._Friedberg,/wiki/Tsung-Dao_Lee/wiki/Richard_M._Friedberg,http://dbpedia.org/resource/Tsung-Dao_Lee,/wiki/Tsung-Dao_Lee,http://dbpedia.org/resource/Richard_M._Friedberg,/wiki/Richard_M._Friedberg,/wiki/Tsung-Dao_Lee/wiki/Richard_M._Friedberg
http://www.wikidata.org/entity/Q736064,/wiki/E._H._Moore,http://www.wikidata.org/entity/Q891058,/wiki/Leonard_Eugene_Dickson,/wiki/E._H._Moore/wiki/Leonard_Eugene_Dickson,http://dbpedia.org/resource/E._H._Moore,/wiki/E._H._Moore,http://dbpedia.org/resource/Leonard_Eugene_Dickson,/wiki/Leonard_Eugene_Dickson,/wiki/E._H._Moore/wiki/Leonard_Eugene_Dickson
http://www.wikidata.org/entity/Q334010,/wiki/Richard_Borcherds,http://www.wikidata.org/entity/Q21004792,/wiki/Daniel_Allcock,/wiki/Richard_Borcherds/wiki/Daniel_Allcock,http://dbpedia.org/resource/Richard_Borcherds,/wiki/Richard_Borcherds,http://dbpedia.org/resource/Daniel_Allcock,/wiki/Daniel_Allcock,/wiki/Richard_Borcherds/wiki/Daniel_Allcock
http://www.wikidata.org/entity/Q20984547,/wiki/Alex_F._T._W._Rosenberg,http://www.wikidata.org/entity/Q66961167,/wiki/Victoria_Powers,/wiki/Alex_F._T._W._Rosenberg/wiki/Victoria_Powers,http://dbpedia.org/resource/Alex_F._T._W._Rosenberg,/wiki/Alex_F._T._W._Rosenberg,http://dbpedia.org/resource/Victoria_Powers,/wiki/Victoria_Powers,/wiki/Alex_F._T._W._Rosenberg/wiki/Victoria_Powers
http://www.wikidata.org/entity/Q1220238,/wiki/Diederik_Korteweg,http://www.wikidata.org/entity/Q6310168,/wiki/Julius_Wolff_(mathematician),/wiki/Diederik_Korteweg/wiki/Julius_Wolff_(mathematician),http://dbpedia.org/resource/Diederik_Korteweg,/wiki/Diederik_Korteweg,http://dbpedia.org/resource/Julius_Wolff_(mathematician),/wiki/Julius_Wolff_(mathematician),/wiki/Diederik_Korteweg/wiki/Julius_Wolff_(mathematician)
http://www.wikidata.org/entity/Q60024,/wiki/Hermann_von_Helmholtz,http://www.wikidata.org/entity/Q57068,/wiki/Wilhelm_Wien,/wiki/Hermann_von_Helmholtz/wiki/Wilhelm_Wien,http://dbpedia.org/resource/Hermann_von_Helmholtz,/wiki/Hermann_von_Helmholtz,http://dbpedia.org/resource/Wilhelm_Wien,/wiki/Wilhelm_Wien,/wiki/Hermann_von_Helmholtz/wiki/Wilhelm_Wien
http://www.wikidata.org/entity/Q711519,/wiki/John_C._Slater,http://www.wikidata.org/entity/Q6778309,/wiki/Marvin_Chodorow,/wiki/John_C._Slater/wiki/Marvin_Chodorow,http://dbpedia.org/resource/John_C._Slater,/wiki/John_C._Slater,http://dbpedia.org/resource/Marvin_Chodorow,/wiki/Marvin_Chodorow,/wiki/John_C._Slater/wiki/Marvin_Chodorow
http://www.wikidata.org/entity/Q1701707,/wiki/John_Sealy_Townsend,http://www.wikidata.org/entity/Q5718700,/wiki/Henry_Brose,/wiki/John_Sealy_Townsend/wiki/Henry_Brose,http://dbpedia.org/resource/John_Sealy_Townsend,/wiki/John_Sealy_Townsend,http://dbpedia.org/resource/Henry_Brose,/wiki/Henry_Brose,/wiki/John_Sealy_Townsend/wiki/Henry_Brose
http://www.wikidata.org/entity/Q57103,/wiki/Karl_Weierstrass,http://www.wikidata.org/entity/Q2604125,/wiki/Nikolai_Bugaev,/wiki/Karl_Weierstrass/wiki/Nikolai_Bugaev,http://dbpedia.org/resource/Karl_Weierstrass,/wiki/Karl_Weierstrass,http://dbpedia.org/resource/Nikolai_Bugaev,/wiki/Nikolai_Bugaev,/wiki/Karl_Weierstrass/wiki/Nikolai_Bugaev
http://www.wikidata.org/entity/Q950211,/wiki/Mark_Krein,http://www.wikidata.org/entity/Q4057382,/wiki/Vadym_Adamyan,/wiki/Mark_Krein/wiki/Vadym_Adamyan,http://dbpedia.org/resource/Mark_Krein,/wiki/Mark_Krein,http://dbpedia.org/resource/Vadym_Adamyan,/wiki/Vadym_Adamyan,/wiki/Mark_Krein/wiki/Vadym_Adamyan
http://www.wikidata.org/entity/Q544338,/wiki/Ralph_H._Fowler,http://www.wikidata.org/entity/Q1586143,/wiki/Harrie_Massey,/wiki/Ralph_H._Fowler/wiki/Harrie_Massey,http://dbpedia.org/resource/Ralph_H._Fowler,/wiki/Ralph_H._Fowler,http://dbpedia.org/resource/Harrie_Massey,/wiki/Harrie_Massey,/wiki/Ralph_H._Fowler/wiki/Harrie_Massey
http://www.wikidata.org/entity/Q936610,/wiki/Richard_P._Stanley,http://www.wikidata.org/entity/Q94235423,/wiki/Caroline_Klivans,/wiki/Richard_P._Stanley/wiki/Caroline_Klivans,http://dbpedia.org/resource/Richard_P._Stanley,/wiki/Richard_P._Stanley,http://dbpedia.org/resource/Caroline_Klivans,/wiki/Caroline_Klivans,/wiki/Richard_P._Stanley/wiki/Caroline_Klivans
http://www.wikidata.org/entity/Q535833,/wiki/Samuel_Eilenberg,http://www.wikidata.org/entity/Q7288777,/wiki/Ramaiyengar_Sridharan,/wiki/Samuel_Eilenberg/wiki/Ramaiyengar_Sridharan,http://dbpedia.org/resource/Samuel_Eilenberg,/wiki/Samuel_Eilenberg,http://dbpedia.org/resource/Ramaiyengar_Sridharan,/wiki/Ramaiyengar_Sridharan,/wiki/Samuel_Eilenberg/wiki/Ramaiyengar_Sridharan
http://www.wikidata.org/entity/Q2261035,/wiki/Scott_Sheffield,http://www.wikidata.org/entity/Q99485329,/wiki/Nina_Holden,/wiki/Scott_Sheffield/wiki/Nina_Holden,http://dbpedia.org/resource/Scott_Sheffield,/wiki/Scott_Sheffield,http://dbpedia.org/resource/Nina_Holden,/wiki/Nina_Holden,/wiki/Scott_Sheffield/wiki/Nina_Holden
http://www.wikidata.org/entity/Q720471,/wiki/Szolem_Mandelbrojt,http://www.wikidata.org/entity/Q441132,/wiki/Paul_Malliavin,/wiki/Szolem_Mandelbrojt/wiki/Paul_Malliavin,http://dbpedia.org/resource/Szolem_Mandelbrojt,/wiki/Szolem_Mandelbrojt,http://dbpedia.org/resource/Paul_Malliavin,/wiki/Paul_Malliavin,/wiki/Szolem_Mandelbrojt/wiki/Paul_Malliavin
http://www.wikidata.org/entity/Q1733964,/wiki/Thomas_M._Cover,http://www.wikidata.org/entity/Q476466,/wiki/Martin_Hellman,/wiki/Thomas_M._Cover/wiki/Martin_Hellman,http://dbpedia.org/resource/Thomas_M._Cover,/wiki/Thomas_M._Cover,http://dbpedia.org/resource/Martin_Hellman,/wiki/Martin_Hellman,/wiki/Thomas_M._Cover/wiki/Martin_Hellman
http://www.wikidata.org/entity/Q57283,/wiki/Emil_Artin,http://www.wikidata.org/entity/Q6369401,/wiki/Karel_deLeeuw,/wiki/Emil_Artin/wiki/Karel_deLeeuw,http://dbpedia.org/resource/Emil_Artin,/wiki/Emil_Artin,http://dbpedia.org/resource/Karel_deLeeuw,/wiki/Karel_deLeeuw,/wiki/Emil_Artin/wiki/Karel_deLeeuw
http://www.wikidata.org/entity/Q441143,/wiki/Jean_Leray,http://www.wikidata.org/entity/Q123474,/wiki/Armand_Borel,/wiki/Jean_Leray/wiki/Armand_Borel,http://dbpedia.org/resource/Jean_Leray,/wiki/Jean_Leray,http://dbpedia.org/resource/Armand_Borel,/wiki/Armand_Borel,/wiki/Jean_Leray/wiki/Armand_Borel
http://www.wikidata.org/entity/Q119952,/wiki/Josef-Maria_Jauch,http://www.wikidata.org/entity/Q2995017,/wiki/Constantin_Piron,/wiki/Josef-Maria_Jauch/wiki/Constantin_Piron,http://dbpedia.org/resource/Josef-Maria_Jauch,/wiki/Josef-Maria_Jauch,http://dbpedia.org/resource/Constantin_Piron,/wiki/Constantin_Piron,/wiki/Josef-Maria_Jauch/wiki/Constantin_Piron
http://www.wikidata.org/entity/Q62857,/wiki/Maurice_Wilkes,http://www.wikidata.org/entity/Q7177632,/wiki/Peter_Wegner,/wiki/Maurice_Wilkes/wiki/Peter_Wegner,http://dbpedia.org/resource/Maurice_Wilkes,/wiki/Maurice_Wilkes,http://dbpedia.org/resource/Peter_Wegner,/wiki/Peter_Wegner,/wiki/Maurice_Wilkes/wiki/Peter_Wegner
http://www.wikidata.org/entity/Q65204,/wiki/Paul_Peter_Ewald,http://www.wikidata.org/entity/Q340238,/wiki/Achilles_Papapetrou,/wiki/Paul_Peter_Ewald/wiki/Achilles_Papapetrou,http://dbpedia.org/resource/Paul_Peter_Ewald,/wiki/Paul_Peter_Ewald,http://dbpedia.org/resource/Achilles_Papapetrou,/wiki/Achilles_Papapetrou,/wiki/Paul_Peter_Ewald/wiki/Achilles_Papapetrou
http://www.wikidata.org/entity/Q323331,/wiki/Peter_Lax,http://www.wikidata.org/entity/Q4098419,/wiki/Burton_Wendroff,/wiki/Peter_Lax/wiki/Burton_Wendroff,http://dbpedia.org/resource/Peter_Lax,/wiki/Peter_Lax,http://dbpedia.org/resource/Burton_Wendroff,/wiki/Burton_Wendroff,/wiki/Peter_Lax/wiki/Burton_Wendroff
http://www.wikidata.org/entity/Q559188,/wiki/Vladimir_Steklov_(mathematician),http://www.wikidata.org/entity/Q115650,/wiki/Vladimir_Smirnov_(mathematician),/wiki/Vladimir_Steklov_(mathematician)/wiki/Vladimir_Smirnov_(mathematician),http://dbpedia.org/resource/Vladimir_Steklov_(mathematician),/wiki/Vladimir_Steklov_(mathematician),http://dbpedia.org/resource/Vladimir_Smirnov_(mathematician),/wiki/Vladimir_Smirnov_(mathematician),/wiki/Vladimir_Steklov_(mathematician)/wiki/Vladimir_Smirnov_(mathematician)
http://www.wikidata.org/entity/Q12720360,/wiki/Alexander_Myller,http://www.wikidata.org/entity/Q102132844,/wiki/Ilie_Popa_(mathematician),/wiki/Alexander_Myller/wiki/Ilie_Popa_(mathematician),http://dbpedia.org/resource/Alexander_Myller,/wiki/Alexander_Myller,http://dbpedia.org/resource/Ilie_Popa_(mathematician),/wiki/Ilie_Popa_(mathematician),/wiki/Alexander_Myller/wiki/Ilie_Popa_(mathematician)
http://www.wikidata.org/entity/Q726393,/wiki/Dorian_M._Goldfeld,http://www.wikidata.org/entity/Q470508,/wiki/M._Ram_Murty,/wiki/Dorian_M._Goldfeld/wiki/M._Ram_Murty,http://dbpedia.org/resource/Dorian_M._Goldfeld,/wiki/Dorian_M._Goldfeld,http://dbpedia.org/resource/M._Ram_Murty,/wiki/M._Ram_Murty,/wiki/Dorian_M._Goldfeld/wiki/M._Ram_Murty
http://www.wikidata.org/entity/Q92981,/wiki/Gerald_Jay_Sussman,http://www.wikidata.org/entity/Q17517256,/wiki/Radhika_Nagpal,/wiki/Gerald_Jay_Sussman/wiki/Radhika_Nagpal,http://dbpedia.org/resource/Gerald_Jay_Sussman,/wiki/Gerald_Jay_Sussman,http://dbpedia.org/resource/Radhika_Nagpal,/wiki/Radhika_Nagpal,/wiki/Gerald_Jay_Sussman/wiki/Radhika_Nagpal
http://www.wikidata.org/entity/Q1627065,/wiki/John_Clayton_Taylor,http://www.wikidata.org/entity/Q1670575,/wiki/Paul_Frampton,/wiki/John_Clayton_Taylor/wiki/Paul_Frampton,http://dbpedia.org/resource/John_Clayton_Taylor,/wiki/John_Clayton_Taylor,http://dbpedia.org/resource/Paul_Frampton,/wiki/Paul_Frampton,/wiki/John_Clayton_Taylor/wiki/Paul_Frampton
